ID;Product Category;Historical Spend
6262;Wines;816
6262;Fruits;42
6262;Meat Products;450
6262;Fish Products;55
6262;Sweet Products;56
6262;Gold Products;154
6263;Wines;28
6263;Fruits;9
6263;Meat Products;37
6263;Fish Products;12
6263;Sweet Products;7
6263;Gold Products;13
6271;Wines;53
6271;Fruits;0
6271;Meat Products;8
6271;Fish Products;0
6271;Sweet Products;0
6271;Gold Products;2
6274;Wines;1076
6274;Fruits;16
6274;Meat Products;417
6274;Fish Products;42
6274;Sweet Products;48
6274;Gold Products;16
6281;Wines;673
6281;Fruits;0
6281;Meat Products;199
6281;Fish Products;37
6281;Sweet Products;47
6281;Gold Products;26
6283;Wines;635
6283;Fruits;15
6283;Meat Products;100
6283;Fish Products;20
6283;Sweet Products;7
6283;Gold Products;131
6287;Wines;14
6287;Fruits;0
6287;Meat Products;16
6287;Fish Products;0
6287;Sweet Products;0
6287;Gold Products;6
6289;Wines;135
6289;Fruits;0
6289;Meat Products;10
6289;Fish Products;0
6289;Sweet Products;4
6289;Gold Products;36
6292;Wines;1311
6292;Fruits;0
6292;Meat Products;359
6292;Fish Products;46
6292;Sweet Products;89
6292;Gold Products;17
6295;Wines;652
6295;Fruits;8
6295;Meat Products;158
6295;Fish Products;21
6295;Sweet Products;0
6295;Gold Products;142
6299;Wines;324
6299;Fruits;48
6299;Meat Products;186
6299;Fish Products;39
6299;Sweet Products;18
6299;Gold Products;198
6303;Wines;410
6303;Fruits;73
6303;Meat Products;747
6303;Fish Products;76
6303;Sweet Products;161
6303;Gold Products;30
6310;Wines;30
6310;Fruits;8
6310;Meat Products;12
6310;Fish Products;8
6310;Sweet Products;8
6310;Gold Products;12
6312;Wines;258
6312;Fruits;107
6312;Meat Products;291
6312;Fish Products;84
6312;Sweet Products;37
6312;Gold Products;86
6318;Wines;758
6318;Fruits;12
6318;Meat Products;385
6318;Fish Products;33
6318;Sweet Products;89
6318;Gold Products;89
6320;Wines;768
6320;Fruits;44
6320;Meat Products;561
6320;Fish Products;77
6320;Sweet Products;44
6320;Gold Products;14
6327;Wines;565
6327;Fruits;32
6327;Meat Products;435
6327;Fish Products;28
6327;Sweet Products;32
6327;Gold Products;54
6336;Wines;13
6336;Fruits;2
6336;Meat Products;14
6336;Fish Products;8
6336;Sweet Products;7
6336;Gold Products;4
6340;Wines;3
6340;Fruits;3
6340;Meat Products;7
6340;Fish Products;0
6340;Sweet Products;2
6340;Gold Products;11
6343;Wines;835
6343;Fruits;73
6343;Meat Products;380
6343;Fish Products;114
6343;Sweet Products;73
6343;Gold Products;43
6347;Wines;1
6347;Fruits;1
6347;Meat Products;4
6347;Fish Products;11
6347;Sweet Products;9
6347;Gold Products;10
6349;Wines;621
6349;Fruits;73
6349;Meat Products;414
6349;Fish Products;78
6349;Sweet Products;48
6349;Gold Products;85
6354;Wines;5
6354;Fruits;2
6354;Meat Products;16
6354;Fish Products;3
6354;Sweet Products;2
6354;Gold Products;19
6355;Wines;20
6355;Fruits;0
6355;Meat Products;14
6355;Fish Products;7
6355;Sweet Products;3
6355;Gold Products;1
6357;Wines;230
6357;Fruits;35
6357;Meat Products;75
6357;Fish Products;63
6357;Sweet Products;57
6357;Gold Products;31
6365;Wines;10
6365;Fruits;12
6365;Meat Products;12
6365;Fish Products;25
6365;Sweet Products;1
6365;Gold Products;20
6374;Wines;223
6374;Fruits;2
6374;Meat Products;31
6374;Fish Products;0
6374;Sweet Products;2
6374;Gold Products;39
6376;Wines;191
6376;Fruits;56
6376;Meat Products;139
6376;Fish Products;51
6376;Sweet Products;8
6376;Gold Products;100
6379;Wines;67
6379;Fruits;1
6379;Meat Products;20
6379;Fish Products;0
6379;Sweet Products;2
6379;Gold Products;31
6382;Wines;25
6382;Fruits;0
6382;Meat Products;11
6382;Fish Products;3
6382;Sweet Products;0
6382;Gold Products;15
6383;Wines;26
6383;Fruits;0
6383;Meat Products;15
6383;Fish Products;2
6383;Sweet Products;1
6383;Gold Products;2
6384;Wines;909
6384;Fruits;12
6384;Meat Products;278
6384;Fish Products;0
6384;Sweet Products;12
6384;Gold Products;242
6387;Wines;42
6387;Fruits;0
6387;Meat Products;17
6387;Fish Products;0
6387;Sweet Products;0
6387;Gold Products;18
6398;Wines;7
6398;Fruits;10
6398;Meat Products;13
6398;Fish Products;16
6398;Sweet Products;0
6398;Gold Products;4
6404;Wines;151
6404;Fruits;7
6404;Meat Products;89
6404;Fish Products;0
6404;Sweet Products;7
6404;Gold Products;28
6406;Wines;647
6406;Fruits;107
6406;Meat Products;391
6406;Fish Products;175
6406;Sweet Products;67
6406;Gold Products;40
6409;Wines;267
6409;Fruits;140
6409;Meat Products;599
6409;Fish Products;34
6409;Sweet Products;12
6409;Gold Products;127
6417;Wines;829
6417;Fruits;138
6417;Meat Products;430
6417;Fish Products;60
6417;Sweet Products;92
6417;Gold Products;15
6421;Wines;1050
6421;Fruits;178
6421;Meat Products;555
6421;Fish Products;77
6421;Sweet Products;138
6421;Gold Products;118
6422;Wines;344
6422;Fruits;189
6422;Meat Products;482
6422;Fish Products;50
6422;Sweet Products;33
6422;Gold Products;172
6424;Wines;12
6424;Fruits;6
6424;Meat Products;2
6424;Fish Products;11
6424;Sweet Products;2
6424;Gold Products;16
6428;Wines;605
6428;Fruits;10
6428;Meat Products;345
6428;Fish Products;84
6428;Sweet Products;54
6428;Gold Products;32
6431;Wines;42
6431;Fruits;1
6431;Meat Products;18
6431;Fish Products;3
6431;Sweet Products;0
6431;Gold Products;4
6437;Wines;21
6437;Fruits;8
6437;Meat Products;20
6437;Fish Products;15
6437;Sweet Products;3
6437;Gold Products;9
6439;Wines;789
6439;Fruits;0
6439;Meat Products;133
6439;Fish Products;0
6439;Sweet Products;28
6439;Gold Products;152
6445;Wines;243
6445;Fruits;101
6445;Meat Products;405
6445;Fish Products;29
6445;Sweet Products;40
6445;Gold Products;40
6457;Wines;527
6457;Fruits;24
6457;Meat Products;230
6457;Fish Products;32
6457;Sweet Products;24
6457;Gold Products;65
6460;Wines;12
6460;Fruits;4
6460;Meat Products;6
6460;Fish Products;11
6460;Sweet Products;8
6460;Gold Products;16
6461;Wines;581
6461;Fruits;49
6461;Meat Products;157
6461;Fish Products;43
6461;Sweet Products;8
6461;Gold Products;108
6466;Wines;105
6466;Fruits;0
6466;Meat Products;9
6466;Fish Products;2
6466;Sweet Products;1
6466;Gold Products;4
6471;Wines;14
6471;Fruits;2
6471;Meat Products;30
6471;Fish Products;8
6471;Sweet Products;2
6471;Gold Products;3
6488;Wines;76
6488;Fruits;0
6488;Meat Products;7
6488;Fish Products;0
6488;Sweet Products;0
6488;Gold Products;16
6497;Wines;293
6497;Fruits;6
6497;Meat Products;23
6497;Fish Products;13
6497;Sweet Products;6
6497;Gold Products;92
6504;Wines;2
6504;Fruits;5
6504;Meat Products;9
6504;Fish Products;28
6504;Sweet Products;6
6504;Gold Products;28
6507;Wines;16
6507;Fruits;11
6507;Meat Products;15
6507;Fish Products;2
6507;Sweet Products;0
6507;Gold Products;12
6515;Wines;6
6515;Fruits;2
6515;Meat Products;18
6515;Fish Products;2
6515;Sweet Products;8
6515;Gold Products;14
6516;Wines;0
6516;Fruits;0
6516;Meat Products;1
6516;Fish Products;7
6516;Sweet Products;4
6516;Gold Products;6
6518;Wines;546
6518;Fruits;0
6518;Meat Products;48
6518;Fish Products;0
6518;Sweet Products;6
6518;Gold Products;6
6521;Wines;613
6521;Fruits;22
6521;Meat Products;319
6521;Fish Products;33
6521;Sweet Products;102
6521;Gold Products;12
6528;Wines;2
6528;Fruits;2
6528;Meat Products;2
6528;Fish Products;2
6528;Sweet Products;1
6528;Gold Products;1
6534;Wines;29
6534;Fruits;0
6534;Meat Products;29
6534;Fish Products;0
6534;Sweet Products;5
6534;Gold Products;4
6543;Wines;521
6543;Fruits;168
6543;Meat Products;706
6543;Fish Products;80
6543;Sweet Products;76
6543;Gold Products;61
6544;Wines;529
6544;Fruits;0
6544;Meat Products;356
6544;Fish Products;63
6544;Sweet Products;28
6544;Gold Products;0
6565;Wines;1012
6565;Fruits;80
6565;Meat Products;498
6565;Fish Products;0
6565;Sweet Products;16
6565;Gold Products;176
6566;Wines;826
6566;Fruits;50
6566;Meat Products;317
6566;Fish Products;50
6566;Sweet Products;38
6566;Gold Products;38
6568;Wines;11
6568;Fruits;0
6568;Meat Products;36
6568;Fish Products;15
6568;Sweet Products;5
6568;Gold Products;12
6575;Wines;230
6575;Fruits;48
6575;Meat Products;214
6575;Fish Products;13
6575;Sweet Products;32
6575;Gold Products;75
6583;Wines;390
6583;Fruits;22
6583;Meat Products;323
6583;Fish Products;104
6583;Sweet Products;35
6583;Gold Products;107
6605;Wines;504
6605;Fruits;13
6605;Meat Products;131
6605;Fish Products;8
6605;Sweet Products;0
6605;Gold Products;26
6606;Wines;964
6606;Fruits;34
6606;Meat Products;137
6606;Fish Products;15
6606;Sweet Products;0
6606;Gold Products;11
6609;Wines;1
6609;Fruits;26
6609;Meat Products;25
6609;Fish Products;17
6609;Sweet Products;23
6609;Gold Products;15
6613;Wines;513
6613;Fruits;7
6613;Meat Products;133
6613;Fish Products;46
6613;Sweet Products;14
6613;Gold Products;14
6616;Wines;178
6616;Fruits;3
6616;Meat Products;85
6616;Fish Products;71
6616;Sweet Products;66
6616;Gold Products;58
6619;Wines;22
6619;Fruits;1
6619;Meat Products;13
6619;Fish Products;4
6619;Sweet Products;0
6619;Gold Products;4
6634;Wines;22
6634;Fruits;3
6634;Meat Products;18
6634;Fish Products;0
6634;Sweet Products;0
6634;Gold Products;11
6637;Wines;277
6637;Fruits;162
6637;Meat Products;305
6637;Fish Products;173
6637;Sweet Products;76
6637;Gold Products;124
6642;Wines;30
6642;Fruits;5
6642;Meat Products;22
6642;Fish Products;8
6642;Sweet Products;9
6642;Gold Products;28
6646;Wines;3
6646;Fruits;0
6646;Meat Products;5
6646;Fish Products;13
6646;Sweet Products;0
6646;Gold Products;1
6652;Wines;227
6652;Fruits;151
6652;Meat Products;573
6652;Fish Products;98
6652;Sweet Products;54
6652;Gold Products;31
6653;Wines;293
6653;Fruits;0
6653;Meat Products;87
6653;Fish Products;4
6653;Sweet Products;11
6653;Gold Products;23
6658;Wines;771
6658;Fruits;51
6658;Meat Products;154
6658;Fish Products;54
6658;Sweet Products;10
6658;Gold Products;154
6661;Wines;757
6661;Fruits;80
6661;Meat Products;217
6661;Fish Products;29
6661;Sweet Products;80
6661;Gold Products;11
6663;Wines;144
6663;Fruits;0
6663;Meat Products;7
6663;Fish Products;0
6663;Sweet Products;0
6663;Gold Products;6
6673;Wines;28
6673;Fruits;6
6673;Meat Products;27
6673;Fish Products;12
6673;Sweet Products;17
6673;Gold Products;39
6678;Wines;33
6678;Fruits;4
6678;Meat Products;24
6678;Fish Products;4
6678;Sweet Products;2
6678;Gold Products;5
6679;Wines;10
6679;Fruits;3
6679;Meat Products;3
6679;Fish Products;0
6679;Sweet Products;0
6679;Gold Products;0
6682;Wines;2
6682;Fruits;8
6682;Meat Products;1
6682;Fish Products;4
6682;Sweet Products;7
6682;Gold Products;15
6690;Wines;38
6690;Fruits;4
6690;Meat Products;22
6690;Fish Products;4
6690;Sweet Products;2
6690;Gold Products;20
6694;Wines;438
6694;Fruits;66
6694;Meat Products;400
6694;Fish Products;12
6694;Sweet Products;38
6694;Gold Products;114
6710;Wines;68
6710;Fruits;1
6710;Meat Products;13
6710;Fish Products;3
6710;Sweet Products;5
6710;Gold Products;13
6715;Wines;502
6715;Fruits;19
6715;Meat Products;132
6715;Fish Products;0
6715;Sweet Products;6
6715;Gold Products;26
6720;Wines;314
6720;Fruits;11
6720;Meat Products;53
6720;Fish Products;4
6720;Sweet Products;3
6720;Gold Products;107
6721;Wines;572
6721;Fruits;19
6721;Meat Products;286
6721;Fish Products;50
6721;Sweet Products;38
6721;Gold Products;248
6722;Wines;479
6722;Fruits;28
6722;Meat Products;136
6722;Fish Products;75
6722;Sweet Products;14
6722;Gold Products;35
6728;Wines;16
6728;Fruits;0
6728;Meat Products;17
6728;Fish Products;6
6728;Sweet Products;3
6728;Gold Products;6
6729;Wines;456
6729;Fruits;19
6729;Meat Products;832
6729;Fish Products;75
6729;Sweet Products;118
6729;Gold Products;38
6730;Wines;34
6730;Fruits;1
6730;Meat Products;14
6730;Fish Products;0
6730;Sweet Products;0
6730;Gold Products;5
6742;Wines;2
6742;Fruits;2
6742;Meat Products;1
6742;Fish Products;3
6742;Sweet Products;1
6742;Gold Products;2
6749;Wines;957
6749;Fruits;47
6749;Meat Products;494
6749;Fish Products;82
6749;Sweet Products;47
6749;Gold Products;95
6768;Wines;22
6768;Fruits;1
6768;Meat Products;8
6768;Fish Products;2
6768;Sweet Products;1
6768;Gold Products;2
6770;Wines;5
6770;Fruits;13
6770;Meat Products;14
6770;Fish Products;0
6770;Sweet Products;5
6770;Gold Products;31
6798;Wines;231
6798;Fruits;7
6798;Meat Products;137
6798;Fish Products;4
6798;Sweet Products;15
6798;Gold Products;39
6810;Wines;267
6810;Fruits;98
6810;Meat Products;606
6810;Fish Products;48
6810;Sweet Products;70
6810;Gold Products;98
6815;Wines;448
6815;Fruits;21
6815;Meat Products;125
6815;Fish Products;52
6815;Sweet Products;101
6815;Gold Products;62
6818;Wines;98
6818;Fruits;0
6818;Meat Products;106
6818;Fish Products;49
6818;Sweet Products;10
6818;Gold Products;106
6825;Wines;13
6825;Fruits;0
6825;Meat Products;3
6825;Fish Products;0
6825;Sweet Products;0
6825;Gold Products;0
6853;Wines;712
6853;Fruits;26
6853;Meat Products;538
6853;Fish Products;69
6853;Sweet Products;13
6853;Gold Products;80
6856;Wines;14
6856;Fruits;0
6856;Meat Products;23
6856;Fish Products;4
6856;Sweet Products;5
6856;Gold Products;19
6859;Wines;37
6859;Fruits;4
6859;Meat Products;24
6859;Fish Products;16
6859;Sweet Products;9
6859;Gold Products;9
6862;Wines;1
6862;Fruits;1
6862;Meat Products;3
6862;Fish Products;1
6862;Sweet Products;1
6862;Gold Products;1
6864;Wines;8
6864;Fruits;4
6864;Meat Products;10
6864;Fish Products;2
6864;Sweet Products;2
6864;Gold Products;4
6866;Wines;8
6866;Fruits;0
6866;Meat Products;14
6866;Fish Products;2
6866;Sweet Products;3
6866;Gold Products;7
6870;Wines;182
6870;Fruits;2
6870;Meat Products;49
6870;Fish Products;17
6870;Sweet Products;13
6870;Gold Products;20
6872;Wines;284
6872;Fruits;3
6872;Meat Products;84
6872;Fish Products;4
6872;Sweet Products;7
6872;Gold Products;23
6875;Wines;167
6875;Fruits;13
6875;Meat Products;180
6875;Fish Products;86
6875;Sweet Products;13
6875;Gold Products;70
6878;Wines;43
6878;Fruits;12
6878;Meat Products;96
6878;Fish Products;78
6878;Sweet Products;40
6878;Gold Products;55
6885;Wines;38
6885;Fruits;0
6885;Meat Products;12
6885;Fish Products;3
6885;Sweet Products;1
6885;Gold Products;1
6887;Wines;245
6887;Fruits;16
6887;Meat Products;223
6887;Fish Products;21
6887;Sweet Products;43
6887;Gold Products;16
6892;Wines;641
6892;Fruits;7
6892;Meat Products;56
6892;Fish Products;0
6892;Sweet Products;0
6892;Gold Products;28
6905;Wines;241
6905;Fruits;45
6905;Meat Products;604
6905;Fish Products;34
6905;Sweet Products;26
6905;Gold Products;54
6906;Wines;167
6906;Fruits;48
6906;Meat Products;602
6906;Fish Products;63
6906;Sweet Products;72
6906;Gold Products;72
6912;Wines;593
6912;Fruits;30
6912;Meat Products;91
6912;Fish Products;29
6912;Sweet Products;22
6912;Gold Products;7
6918;Wines;5
6918;Fruits;4
6918;Meat Products;13
6918;Fish Products;8
6918;Sweet Products;0
6918;Gold Products;4
6919;Wines;4
6919;Fruits;7
6919;Meat Products;15
6919;Fish Products;13
6919;Sweet Products;9
6919;Gold Products;15
6927;Wines;224
6927;Fruits;0
6927;Meat Products;30
6927;Fish Products;0
6927;Sweet Products;0
6927;Gold Products;10
6931;Wines;464
6931;Fruits;151
6931;Meat Products;292
6931;Fish Products;65
6931;Sweet Products;60
6931;Gold Products;30
6932;Wines;1285
6932;Fruits;42
6932;Meat Products;716
6932;Fish Products;55
6932;Sweet Products;0
6932;Gold Products;21
6935;Wines;207
6935;Fruits;26
6935;Meat Products;447
6935;Fish Products;75
6935;Sweet Products;0
6935;Gold Products;223
6940;Wines;100
6940;Fruits;1
6940;Meat Products;39
6940;Fish Products;6
6940;Sweet Products;1
6940;Gold Products;76
6941;Wines;17
6941;Fruits;8
6941;Meat Products;12
6941;Fish Products;11
6941;Sweet Products;15
6941;Gold Products;32
6945;Wines;387
6945;Fruits;20
6945;Meat Products;713
6945;Fish Products;38
6945;Sweet Products;54
6945;Gold Products;163
6950;Wines;35
6950;Fruits;1
6950;Meat Products;16
6950;Fish Products;0
6950;Sweet Products;1
6950;Gold Products;1
6958;Wines;14
6958;Fruits;0
6958;Meat Products;4
6958;Fish Products;0
6958;Sweet Products;0
6958;Gold Products;8
6961;Wines;1
6961;Fruits;1
6961;Meat Products;5
6961;Fish Products;0
6961;Sweet Products;3
6961;Gold Products;1
6963;Wines;675
6963;Fruits;11
6963;Meat Products;400
6963;Fish Products;15
6963;Sweet Products;45
6963;Gold Products;11
6969;Wines;99
6969;Fruits;13
6969;Meat Products;66
6969;Fish Products;43
6969;Sweet Products;8
6969;Gold Products;4
6974;Wines;518
6974;Fruits;42
6974;Meat Products;742
6974;Fish Products;55
6974;Sweet Products;56
6974;Gold Products;84
6977;Wines;1073
6977;Fruits;0
6977;Meat Products;629
6977;Fish Products;145
6977;Sweet Products;37
6977;Gold Products;37
6982;Wines;783
6982;Fruits;30
6982;Meat Products;537
6982;Fish Products;140
6982;Sweet Products;76
6982;Gold Products;15
6983;Wines;23
6983;Fruits;2
6983;Meat Products;17
6983;Fish Products;2
6983;Sweet Products;1
6983;Gold Products;0
6988;Wines;656
6988;Fruits;80
6988;Meat Products;455
6988;Fish Products;52
6988;Sweet Products;107
6988;Gold Products;93
6991;Wines;537
6991;Fruits;6
6991;Meat Products;42
6991;Fish Products;16
6991;Sweet Products;6
6991;Gold Products;30
6999;Wines;656
6999;Fruits;16
6999;Meat Products;106
6999;Fish Products;32
6999;Sweet Products;16
6999;Gold Products;8
7000;Wines;279
7000;Fruits;172
7000;Meat Products;74
7000;Fish Products;38
7000;Sweet Products;8
7000;Gold Products;246
7002;Wines;163
7002;Fruits;48
7002;Meat Products;90
7002;Fish Products;0
7002;Sweet Products;45
7002;Gold Products;52
7004;Wines;24
7004;Fruits;3
7004;Meat Products;26
7004;Fish Products;7
7004;Sweet Products;1
7004;Gold Products;23
7005;Wines;479
7005;Fruits;35
7005;Meat Products;179
7005;Fish Products;28
7005;Sweet Products;7
7005;Gold Products;85
7007;Wines;17
7007;Fruits;3
7007;Meat Products;18
7007;Fish Products;3
7007;Sweet Products;4
7007;Gold Products;18
7010;Wines;635
7010;Fruits;114
7010;Meat Products;254
7010;Fish Products;132
7010;Sweet Products;152
7010;Gold Products;76
7011;Wines;43
7011;Fruits;2
7011;Meat Products;27
7011;Fish Products;0
7011;Sweet Products;9
7011;Gold Products;12
7019;Wines;109
7019;Fruits;18
7019;Meat Products;16
7019;Fish Products;24
7019;Sweet Products;26
7019;Gold Products;18
7022;Wines;739
7022;Fruits;107
7022;Meat Products;309
7022;Fish Products;140
7022;Sweet Products;80
7022;Gold Products;35
7023;Wines;189
7023;Fruits;2
7023;Meat Products;55
7023;Fish Products;0
7023;Sweet Products;5
7023;Gold Products;12
7030;Wines;1200
7030;Fruits;0
7030;Meat Products;204
7030;Fish Products;38
7030;Sweet Products;29
7030;Gold Products;14
7034;Wines;8
7034;Fruits;7
7034;Meat Products;9
7034;Fish Products;13
7034;Sweet Products;6
7034;Gold Products;12
7037;Wines;194
7037;Fruits;55
7037;Meat Products;134
7037;Fish Products;15
7037;Sweet Products;0
7037;Gold Products;3
7042;Wines;3
7042;Fruits;3
7042;Meat Products;14
7042;Fish Products;15
7042;Sweet Products;21
7042;Gold Products;10
7053;Wines;604
7053;Fruits;28
7053;Meat Products;674
7053;Fish Products;91
7053;Sweet Products;28
7053;Gold Products;28
7055;Wines;888
7055;Fruits;0
7055;Meat Products;57
7055;Fish Products;0
7055;Sweet Products;0
7055;Gold Products;76
7059;Wines;483
7059;Fruits;84
7059;Meat Products;398
7059;Fish Products;205
7059;Sweet Products;84
7059;Gold Products;241
7072;Wines;432
7072;Fruits;79
7072;Meat Products;341
7072;Fish Products;177
7072;Sweet Products;136
7072;Gold Products;170
7079;Wines;897
7079;Fruits;23
7079;Meat Products;207
7079;Fish Products;15
7079;Sweet Products;11
7079;Gold Products;92
7093;Wines;3
7093;Fruits;6
7093;Meat Products;5
7093;Fish Products;0
7093;Sweet Products;2
7093;Gold Products;6
7094;Wines;445
7094;Fruits;53
7094;Meat Products;213
7094;Fish Products;104
7094;Sweet Products;98
7094;Gold Products;151
7101;Wines;953
7101;Fruits;0
7101;Meat Products;71
7101;Fish Products;0
7101;Sweet Products;0
7101;Gold Products;174
7106;Wines;483
7106;Fruits;0
7106;Meat Products;591
